frequency,power
4.600337859616167258e+00,5.116337505931278784e-02
4.608624217444007520e+00,5.617545563720360846e-02
4.616910575271847783e+00,6.149683326204699596e-02
4.625196933099688046e+00,6.663496715388671221e-02
4.633483290927528309e+00,7.194483297711444514e-02
4.641769648755368571e+00,7.877887691503318579e-02
4.650056006583208834e+00,8.923776609177200281e-02
4.658342364411049097e+00,1.052838823293811288e-01
4.666628722238889360e+00,1.277390551634771387e-01
4.674915080066729622e+00,1.560532869399534339e-01
4.683201437894569885e+00,1.887728620176186700e-01
4.691487795722411036e+00,2.240690959844473806e-01
4.699774153550251299e+00,2.600531414441376588e-01
4.708060511378091562e+00,2.949106527340982775e-01
4.716346869205931824e+00,3.269443126795853471e-01
4.724633227033772087e+00,3.546030988860071065e-01
4.732919584861612350e+00,3.765559108004738476e-01
4.741205942689452613e+00,3.918222613442507996e-01
4.749492300517292875e+00,3.999155074735579740e-01
4.757778658345133138e+00,4.009203023258217091e-01
4.766065016172973401e+00,3.954440910120201047e-01
4.774351374000813664e+00,3.844464770189040537e-01
4.782637731828653926e+00,3.690188243179564065e-01
4.790924089656494189e+00,3.502095293679089449e-01
4.799210447484334452e+00,3.289465505837007031e-01
4.807496805312174715e+00,3.060287355009825294e-01
4.815783163140014977e+00,2.821086279987226608e-01
4.824069520967855240e+00,2.576202858969665055e-01
4.832355878795696391e+00,2.326949036756084110e-01
4.840642236623536654e+00,2.071699460648365188e-01
4.848928594451376917e+00,1.807603205944382230e-01
4.857214952279217179e+00,1.533477749258002898e-01
4.865501310107057442e+00,1.252740149106101042e-01
4.873787667934897705e+00,9.759006090906229003e-02
4.882074025762737968e+00,7.243886248991543431e-02
4.890360383590578230e+00,5.400160496703915874e-02
4.898646741418418493e+00,4.847792861751040044e-02
4.906933099246258756e+00,5.623260559117516239e-02
4.915219457074099019e+00,6.943895516671898249e-02
4.923505814901939281e+00,8.209073189109590551e-02
4.931792172729779544e+00,9.144257888676779467e-02
4.940078530557619807e+00,9.633131566438042637e-02
4.948364888385460070e+00,9.644700814602796823e-02
4.956651246213301221e+00,9.208556323121463993e-02
4.964937604041141483e+00,8.402045524520605768e-02
4.973223961868981746e+00,7.340677279776272601e-02
4.981510319696822009e+00,6.174091422091045056e-02
4.989796677524662272e+00,5.091022882168462493e-02
4.998083035352502534e+00,4.318136745221539535e-02
5.006369393180342797e+00,4.040099188039769640e-02
5.014655751008183060e+00,4.222585739319180409e-02
5.022942108836023323e+00,4.621289600485557758e-02
5.031228466663863585e+00,4.995805762657782451e-02
5.039514824491703848e+00,5.205475294107776013e-02
5.047801182319544111e+00,5.193370910782293959e-02
5.056087540147384374e+00,4.956449710635511818e-02
