time,flux
2.420653401483790276e+03,-2.254527956247329712e-01
2.420654790371766921e+03,-2.182900309562683105e-01
2.420656179259976398e+03,-2.566439509391784668e-01
2.420657568147952588e+03,-2.451305240392684937e-01
2.420658957036161610e+03,-2.494874149560928345e-01
2.420660345924138255e+03,-2.678164541721343994e-01
2.420661734812347731e+03,-2.809747755527496338e-01
2.420663123700323013e+03,-2.972058951854705811e-01
2.420664512588532489e+03,-3.219305574893951416e-01
2.420665901476509589e+03,-3.192709982395172119e-01
2.420667290364719065e+03,-3.506347835063934326e-01
2.420668679252694801e+03,-3.678748905658721369e-01
2.420670068140903822e+03,-3.891696929931640625e-01
2.420671457028881377e+03,-4.325570464134215753e-01
2.420672845917090854e+03,-4.215503633022307794e-01
2.420674234805066590e+03,-4.664953351020812988e-01
2.420675623693276066e+03,-4.832800328731536865e-01
2.420677012581252711e+03,-4.994980990886688232e-01
2.420678401469461733e+03,-5.625686049461364746e-01
2.420679790357438378e+03,-5.692773461341857910e-01
2.420681179245646945e+03,-5.961516499519348145e-01
2.420682568133623590e+03,-6.268317699432373047e-01
2.420683957021833976e+03,-6.545429229736328125e-01
2.420685345909809712e+03,-6.808707118034362793e-01
2.420686734798018279e+03,-7.013567686080932617e-01
2.420688123686228664e+03,-7.422254681587219238e-01
2.420689512574204855e+03,-7.604203820228575550e-01
2.420690901462413422e+03,-7.887924313545227051e-01
2.420692290350390522e+03,-8.197508454322814941e-01
2.420693679238599998e+03,-8.548898696899414062e-01
2.420695068126576643e+03,-8.902078270912169300e-01
2.420696457014785210e+03,-8.925962448120117188e-01
2.420697845902761401e+03,-9.539113044738768421e-01
2.420699234790971332e+03,-9.692286252975466088e-01
2.420700623678947977e+03,-1.017424821853637695e+00
2.420702012567157453e+03,-1.016643047332763672e+00
2.420703401455133189e+03,-1.074443459510803223e+00
2.420704790343342211e+03,-1.108943104743957520e+00
2.420706179231319311e+03,-1.127631545066833496e+00
2.420707568119528787e+03,-1.164579033851623535e+00
2.420708957007504978e+03,-1.184508323669433594e+00
2.420710345895713999e+03,-1.218909382820129172e+00
2.420711734783691554e+03,-1.250846862792968750e+00
2.420713123671900576e+03,-1.277430891990661621e+00
2.420714512560109597e+03,-1.299620985984802246e+00
2.420715901448086242e+03,-1.307867169380187988e+00
2.420717290336295719e+03,-1.377179145812988281e+00
2.420718679224272364e+03,-1.377491354942321555e+00
2.420720068112481385e+03,-1.387841343879699707e+00
2.420721457000457121e+03,-1.409580230712890625e+00
2.420722845888666598e+03,-1.435166716575622337e+00
2.420724234776643698e+03,-1.438304305076599121e+00
2.420725623664851810e+03,-1.471117973327636719e+00
